chunk_id,chunk_type,primary_text,category,price,flower_type,collection_id,url,max_tokens,original_url,url_fixed,is_manually_fixed,is_verified,url_functional,might_need_n_suffix,product_exists
product_0358,product,"Bouquet ""Dolve Vita"" - A sweet life bouquet with peonies, spray roses, and tanacetum.",Premium,2900.0,Peonies / Roses spray / tanacetum,Premium,https://xoflowers.md/bouquet-dolce-vita/n/,200,https://xoflowers.md/bouquet-dolce-vita/,True,False,,False,True,True
product_0359,product,"Bouquet ""The Beautiful Garden"" - A magnificent garden-inspired bouquet with hydrangea, rose, freesia, viburnum, and eucalyptus.",Premium,3000.0,Hydrangea / Rose / Freesia / viburnum / eucalyptus,Premium,https://xoflowers.md/bouquet-the-beautiful-garden/n/,200,https://xoflowers.md/bouquet-the-beautiful-garden/,True,False,,False,True,True
product_0360,product,"Bouquet ""Pink Dreams"" - A dreamy pink bouquet with peony, rose, and tanacetum.",Premium,3500.0,Peony / Rose / tanacetum,Premium,https://xoflowers.md/bouquet-pink-dreams/n/,200,https://xoflowers.md/bouquet-pink-dreams/,True,False,,False,True,True
product_0361,product,"Bouquet ""The Promise of Love"" - A romantic bouquet symbolizing the promise of love, with hydrangea and rose.",Premium,3150.0,Hydrangea / Rose,Premium,https://xoflowers.md/bouquet-the-promise-of-love/n/,200,https://xoflowers.md/bouquet-the-promise-of-love/,True,False,,False,True,True
product_0362,product,"Composition in a Basket ""Princess of Heart"" - A charming basket composition for the 'Princess of Heart' with Roses Mondial and eucalyptus, available in various sizes.",Premium,2200.0,Roses mondial / eucalyptus,Premium,https://xoflowers.md/composition-in-a-basket-with-flowers-princess-of-heart/,200,https://xoflowers.md/composition-in-a-basket-princess-of-heart/,True,False,,True,False,True
product_0363,product,"Bouquet ""Alpine Lights"" - A radiant 'Alpine Lights' bouquet with hydrangea, eustoma, and rose.",Premium,4000.0,Hydrangea / Eustoma / Rose,Premium,https://xoflowers.md/bouquet-alpine-lights/n/,200,https://xoflowers.md/bouquet-alpine-lights/,True,False,,False,True,True
product_0364,product,"Roses ""Pink Mondial"" - A beautiful bouquet of 'Pink Mondial' roses, available in various quantities.",Premium,1600.0,Roses Pink Mondial,Premium,https://xoflowers.md/roses-pink-mondial/,200,https://xoflowers.md/roses-pink-mondial/,True,False,True,False,False,True
product_0365,product,"Bouquet ""Sea of Feelings"" - A vast 'Sea of Feelings' bouquet with hydrangea, orchid, eustoma, and eucalyptus.",Premium,5500.0,Hydrangea / Orchid / Eustoma / eucalyptus,Premium,https://xoflowers.md/bouquet-sea-of-feelings/n/,200,https://xoflowers.md/bouquet-sea-of-feelings/,True,False,,False,True,True
product_0366,product,"Bouquet ""A Swallow"" - A graceful 'Swallow' bouquet with hydrangea, chrysanthemum, and rose.",Premium,2500.0,Hydrangea / Chrysanthemum / Rose,Premium,https://xoflowers.md/bouquet-a-swallow/n/,200,https://xoflowers.md/bouquet-a-swallow/,True,False,,False,True,True
product_0367,product,"Bouquet ""Sounds of Symphony"" - A harmonious 'Sounds of Symphony' bouquet with hydrangea and rose.",Premium,5500.0,Hydrangea / Rose,Premium,https://xoflowers.md/bouquet-sounds-of-symphony/n/,200,https://xoflowers.md/bouquet-sounds-of-symphony/,True,False,,True,True,True
product_0368,product,"Hydrangea Bouquet - A lovely bouquet composed entirely of hydrangea, available in various quantities.",Premium,3700.0,Hydrangea,Premium,https://xoflowers.md/hydrangea-bouquet/,200,https://xoflowers.md/hydrangea-bouquet/,True,False,True,False,False,True
product_0369,product,"Basket ""Garden of Eden"" - A lush 'Garden of Eden' basket with Roses Ocean Song, Roses Pink Mondial, Ranunculus, and Clooney Hanoi.",Premium,4750.0,Roses ocean song / Roses Pink Mondial / ranunculus / clooney hanoi,Premium,https://xoflowers.md/basket-with-flowers-garden-of-eden/,200,https://xoflowers.md/basket-garden-of-eden/,True,False,,True,False,True
product_0370,product,Basket with Roses Hermosa - A beautiful basket filled with Hermosa roses.,Premium,3200.0,Roses hermosa,Premium,https://xoflowers.md/basket-with-flowers-with-roses-hermosa/,200,https://xoflowers.md/basket-with-roses-hermosa/,True,False,,True,False,True
product_0371,product,"Flower Basket - A delightful flower basket with rose, chrysanthemum, hydrangea, viburnum, and salal.",Premium,5000.0,Rose / Chrysanthemum / Hydrangea / viburnum / salal,Premium,https://xoflowers.md/flower-basket-morning-fields,200,https://xoflowers.md/flower-basket/,True,False,,True,False,True
product_0372,product,"101 Roses in a Basket - A grand basket containing 101 red roses, available in various sizes.",Premium,2050.0,Red Roses,Premium,https://xoflowers.md/101-roses-in-a-basket/,200,https://xoflowers.md/101-roses-in-a-basket/,True,False,True,False,False,True
product_0373,product,"Monobouquet of Colored Gypsophila - A vibrant monobouquet made of colored gypsophila, available in various quantities.",Premium,900.0,Colored Gypsophila,Premium,https://xoflowers.md/monobouquet-of-colored-gypsophila/,200,https://xoflowers.md/monobouquet-of-colored-gypsophila/,True,False,True,False,False,True
product_0374,product,"Monobouquet of Ecuadorian Roses - A stunning monobouquet of Ecuadorian roses and eucalyptus, available in various quantities.",Premium,1000.0,Ecuadorian Roses / eucalypt,Premium,https://xoflowers.md/monobouquet-of-ecuadorian-roses/,200,https://xoflowers.md/monobouquet-of-ecuadorian-roses/,True,False,True,False,False,True
product_0375,product,"Bouquet ""Garden"" - A large bouquet of various flowers wrapped in branded paper combines extraordinary hydrangea, strong peony buds, airy 'rolls' of spray roses, and stylish chrysanthemum inflorescences. This bouquet amazes everyone with its absolute harmony and is suitable for any special event.",Premium,3200.0,Hydrangea / Rose spray / Peony / Chrysanthemum,Premium,https://xoflowers.md/bouquet-garden/n/,200,https://xoflowers.md/bouquet-garden/,True,False,,False,True,True
product_0376,product,"Bouquet ""I Love You"" - 'I love you'  this is what florists from Xstudio FLOWERS called a composition made from one variety of peonies. Peonies symbolize wealth, honor, and love in the language of flowers. Lush, delicate, fragrant bouquets of peonies are rightfully considered one of the best gifts for girls and women.",Premium,6200.0,Peony,Premium,https://xoflowers.md/bouquet-i-love-you/n/,200,https://xoflowers.md/bouquet-i-love-you/,True,False,,True,True,True
product_0377,product,"Bouquet ""Kylie"" - To create this magnificent bouquet, florists collected luxurious roses of the famous varieties Pink Expression, Pink Floyd, Julliet, and Silva Pinka color palette that pleases the eye with its delicate freshness of shades.",Premium,4000.0,"Roses: expression, pink floyd, julliet, silva pink",Premium,https://xoflowers.md/bouquet-kylie/n/,200,https://xoflowers.md/bouquet-kylie/,True,False,,False,True,True
product_0378,product,"A Box of Seasonal Peonies - Amazing peonies are favorites of the summer season and favorites of the floristry studio XOstudio FLOWERS. Their charm is enough to brighten up any occasion and delight the recipient. In our signature box, seasonal peonies sparkle and radiate morning freshness.",Premium,1500.0,Seasonal Peonies,Premium,https://xoflowers.md/a-box-with-flowers-of-seasonal-,200,https://xoflowers.md/a-box-of-seasonal-peonies/,True,False,,True,False,True
product_0379,product,"Bouquet ""Sweet Love"" - Florists collected Pink Floyd and Mandala roses in shades of chic pink into a delightful 'Sweet Love' bouquet. With long stems and a delicate aroma, roses are suitable as a gift to a loved one.",Premium,830.0,Rose sort pink floyd / Rose sort mandala,Premium,https://xoflowers.md/bouquet-sweet-love/n/,200,https://xoflowers.md/bouquet-sweet-love/,True,False,,True,True,True
product_0380,product,"Bouquet ""Marshmallow"" - Luxurious monobouquet featuring peonies.",Mono/Duo Bouquets,1200.0,Peonies,MONO/DUO bouquets,https://xoflowers.md/bouquet-marshmallow/n/,200,https://xoflowers.md/bouquet-marshmallow/,True,False,,True,True,True
product_0381,product,"Bouquet ""White Hydrangea"" - Elegant bouquet with white hydrangea and eucalyptus.",Mono/Duo Bouquets,550.0,Hydrangea / eucalyptus,MONO/DUO bouquets,https://xoflowers.md/bouquet-white-hydrangea/n/,200,https://xoflowers.md/bouquet-white-hydrangea/,True,False,,True,True,True
product_0382,product,"Bouquet ""51 Peonies"" - A grand bouquet composed of 51 exquisite peonies.",Mono/Duo Bouquets,5600.0,Peony,MONO/DUO bouquets,https://xoflowers.md/bouquet-51-peonies/n/,200,https://xoflowers.md/bouquet-51-peonies-mono-duo/,True,False,,True,True,True
product_0383,product,Bouquet Made of Hydrangea and Tanaceum - Beautiful bouquet featuring hydrangea and tanacetum.,Mono/Duo Bouquets,2550.0,Hydrangea / tanacetum,MONO/DUO bouquets,https://xoflowers.md/bouquet-made-of-hydrangea-and-tanaceum/n/,200,https://xoflowers.md/bouquet-made-of-hydrangea-and-tanaceum/,True,False,,True,True,True
product_0384,product,Bouquet Made of Hydrangea Verena Pink - A stunning bouquet exclusively made of Verena Pink hydrangeas.,Mono/Duo Bouquets,4000.0,Hydrangea,MONO/DUO bouquets,https://xoflowers.md/bouquet-made-of-hydrangea-verena-pink/n/,200,https://xoflowers.md/bouquet-made-of-hydrangea-verena-pink/,True,False,,True,True,True
product_0385,product,Bouquet Made of Light Pink Hydrangea - Charming bouquet composed solely of light pink hydrangeas.,Mono/Duo Bouquets,3900.0,Hydrangea,MONO/DUO bouquets,https://xoflowers.md/bouquet-made-of-light-pink-hydrangea/n/,200,https://xoflowers.md/bouquet-made-of-light-pink-hydrangea/,True,False,,True,True,True
product_0386,product,"Bouquet ""Coral"" - Vibrant coral-colored bouquet with peony and viburnum.",Mono/Duo Bouquets,650.0,Peony / viburnum,MONO/DUO bouquets,https://xoflowers.md/bouquet-coral/n/,200,https://xoflowers.md/bouquet-coral/,True,False,,True,True,True
product_0387,product,"Bouquet ""Coral Blossom"" - Exquisite coral blossom bouquet with peony and viburnum.",Mono/Duo Bouquets,1550.0,Peony / viburnum,MONO/DUO bouquets,https://xoflowers.md/bouquet-coral-blossom/,200,https://xoflowers.md/bouquet-coral-blossom/,True,False,True,False,False,True
product_0388,product,"Bouquet ""Sweetness of Feeling"" - A sweet and heartfelt bouquet featuring hydrangea and peony.",Mono/Duo Bouquets,4400.0,Hydrangea / Peony,MONO/DUO bouquets,https://xoflowers.md/bouquet-sweetness-of-feeling/n/,200,https://xoflowers.md/bouquet-sweetness-of-feeling-mono-duo/,True,False,,True,True,True
product_0389,product,"Bouquet ""Blue Sky"" - A serene 'Blue Sky' bouquet with hydrangea and peony.",Mono/Duo Bouquets,4600.0,Hydrangea / Peony,MONO/DUO bouquets,https://xoflowers.md/bouquet-blue-sky-mono-duo/n/,200,https://xoflowers.md/bouquet-blue-sky-mono-duo/,True,False,,False,True,True
product_0390,product,"Bouquet ""Fragile Miracle"" - A delicate and fragile miracle bouquet with hydrangea, peony, rose, and spray rose.",Mono/Duo Bouquets,1800.0,Hydrangea / Peony / Rose / Rose spray,MONO/DUO bouquets,https://xoflowers.md/bouquet-fragile-miracle/n/,200,https://xoflowers.md/bouquet-fragile-miracle/,True,False,,True,True,True
product_0391,product,"Bouquet ""Cream"" - Creamy bouquet featuring spray rose, tanacetum, and gerbera.",Mono/Duo Bouquets,2100.0,Rose spray / tanacetum / Gerbera,MONO/DUO bouquets,https://xoflowers.md/bouquet-cream/n/,200,https://xoflowers.md/bouquet-cream/,True,False,,True,True,True
product_0392,product,"Bouquet ""Heart"" - Heartfelt bouquet composed of spray roses.",Mono/Duo Bouquets,1500.0,Rose spray,MONO/DUO bouquets,https://xoflowers.md/bouquet-heart-in-flowers/n/,200,https://xoflowers.md/bouquet-heart/,True,False,,True,True,True
product_0393,product,"Bouquet ""The Warmth of Hearts"" - A warm bouquet expressing the warmth of hearts, with hydrangea and spray rose.",Mono/Duo Bouquets,4300.0,Hydrangea / Rose spray,MONO/DUO bouquets,https://xoflowers.md/bouquet-the-warmth-of-hearts/n/,200,https://xoflowers.md/bouquet-the-warmth-of-hearts/,True,False,,True,True,True
product_0394,product,"Bouquet ""French Kiss"" - A romantic 'French Kiss' bouquet composed of roses, available in various quantities.",Mono/Duo Bouquets,1450.0,Rose,MONO/DUO bouquets,https://xoflowers.md/bouquet-french-kiss/n/,200,https://xoflowers.md/bouquet-french-kiss/,True,False,,True,True,True
product_0395,product,"Bouquet ""Powdery Charm"" - A charming powdery-toned bouquet with rose, gerbera, and hydrangea.",Mono/Duo Bouquets,1100.0,Rose / Gerbera / Hydrangea,MONO/DUO bouquets,https://xoflowers.md/bouquet-powdery-charm/n/,200,https://xoflowers.md/bouquet-powdery-charm/,True,False,,True,True,True
product_0396,product,"Bouquet ""The Romance of the Morning"" - A romantic morning-inspired bouquet with rose and eucalyptus.",Mono/Duo Bouquets,650.0,Rose / eucalyptus,MONO/DUO bouquets,https://xoflowers.md/bouquet-the-romance-of-the-morning/n/,200,https://xoflowers.md/bouquet-the-romance-of-the-morning/,True,False,,True,True,True
product_0397,product,"Bouquet ""A Creamy Dream"" - A dreamy creamy-toned bouquet with rose and eucalyptus.",Mono/Duo Bouquets,650.0,Rose / eucalyptus,MONO/DUO bouquets,https://xoflowers.md/bouquet-a-creamy-dream/n/,200,https://xoflowers.md/bouquet-a-creamy-dream/,True,False,,True,True,True
product_0398,product,"Bouquet ""Lavender Caprice"" - A capricious lavender-themed bouquet with hydrangea, rose, and genista.",Mono/Duo Bouquets,1100.0,Hydrangea / Rose / genista,MONO/DUO bouquets,https://xoflowers.md/bouquet-lavender-caprice/n/,200,https://xoflowers.md/bouquet-lavender-caprice/,True,False,,True,True,True
product_0399,product,"Bouquet ""A Milky Sunset"" - A soft 'Milky Sunset' bouquet with rose, wax flower, and spray rose.",Mono/Duo Bouquets,1500.0,Rose / wax flower / Rose spray,MONO/DUO bouquets,https://xoflowers.md/bouquet-a-milky-sunset/n/,200,https://xoflowers.md/bouquet-a-milky-sunset/,True,False,,True,True,True
product_0400,product,"Bouquet ""Reflex"" - A reflective bouquet composed of spray roses.",Mono/Duo Bouquets,1700.0,Rose spray,MONO/DUO bouquets,https://xoflowers.md/bouquet-reflex/n/,200,https://xoflowers.md/bouquet-reflex/,True,False,,True,True,True
product_0401,product,"Bouquet ""Warm Chords"" - A warm and inviting bouquet composed of spray roses.",Mono/Duo Bouquets,600.0,Rose spray,MONO/DUO bouquets,https://xoflowers.md/bouquet-warm-chords/n/,200,https://xoflowers.md/bouquet-warm-chords/,True,True,,False,True,True
product_0402,product,"Bouquet ""Casanova"" - A charming 'Casanova' bouquet with hydrangea and chrysanthemum.",Mono/Duo Bouquets,3400.0,Hydrangea / chryzantema,MONO/DUO bouquets,https://xoflowers.md/bouquet-casanova/n/,200,https://xoflowers.md/bouquet-casanova/,True,True,,False,True,True
product_0403,product,"Bouquet ""White Alaska"" - A pristine 'White Alaska' bouquet with chrysanthemum and rose.",Mono/Duo Bouquets,1200.0,Chryzantema / Rose,MONO/DUO bouquets,https://xoflowers.md/bouquet-white-alaska/n/,200,https://xoflowers.md/bouquet-white-alaska/,True,True,,False,True,True
product_0404,product,"Bouquet ""Love Language"" - A bouquet that speaks the language of love, featuring hydrangea and lisianthus.",Mono/Duo Bouquets,3200.0,Hydrangea / lisianthus,MONO/DUO bouquets,https://xoflowers.md/bouquet-love-language/n/,200,https://xoflowers.md/bouquet-love-language/,True,True,,False,True,True
product_0405,product,"Flower Buoquet ""Blue Hydrangea"" - Lovely blue hydrangea bouquet with germini.",Mono/Duo Bouquets,550.0,Hydrangea / germini,MONO/DUO bouquets,https://xoflowers.md/flower-buoquet/,200,https://xoflowers.md/flower-buoquet-blue-hydrangea/,True,False,True,False,False,True
product_0406,product,"Flower Bouquet ""Hydrangea Rose"" - Charming flower bouquet with hydrangea and germini.",Mono/Duo Bouquets,550.0,Hydrangea / germini,MONO/DUO bouquets,https://xoflowers.md/bouquet-the-lilac-moon/,200,https://xoflowers.md/flower-bouquet-hydrangea-rose/,True,False,True,False,False,True
product_0407,product,"Bouquet ""Mojito"" - A refreshing 'Mojito' bouquet with hydrangea and carnation.",Mono/Duo Bouquets,4250.0,Hydrangea / Carnation,MONO/DUO bouquets,https://xoflowers.md/bouquet-mojito/n/,200,https://xoflowers.md/bouquet-mojito/,True,False,,False,True,True
product_0408,product,"Bouquet ""Cosmopolitan"" - A sophisticated 'Cosmopolitan' bouquet with hydrangea and rose.",Mono/Duo Bouquets,3750.0,Hydrangea / Rose,MONO/DUO bouquets,https://xoflowers.md/bouquet-cosmopolitan/n/,200,https://xoflowers.md/bouquet-cosmopolitan/,True,False,,False,True,True
product_0409,product,Bouquet of Peonies - A stunning bouquet composed solely of peonies.,Mono/Duo Bouquets,6200.0,Peon,MONO/DUO bouquets,https://xoflowers.md/bouquet-of-peonies/n/,200,https://xoflowers.md/bouquet-of-peonies-mono-duo/,True,False,,True,True,True
product_0410,product,"Bouquet ""Pink Palette"" - A beautiful pink palette bouquet with peony, spray rose, and rose.",Mono/Duo Bouquets,2000.0,Peon / Rose spray / Rose,MONO/DUO bouquets,https://xoflowers.md/bouquet-pink-palette/n/,200,https://xoflowers.md/bouquet-pink-palette/,True,False,,True,True,True
product_0411,product,"Bouquet ""Raspberry"" - Sweet raspberry-inspired bouquet with peony and raspberry branches.",Mono/Duo Bouquets,3350.0,Peon / raspberry branches,MONO/DUO bouquets,https://xoflowers.md/bouquet-raspberry/n/,200,https://xoflowers.md/bouquet-raspberry/,True,False,True,True,False,True
product_0412,product,"Bouquet of Coral Peonies - Vibrant bouquet of coral peonies with eucalyptus, available in various quantities.",Mono/Duo Bouquets,700.0,Peon / eucalypt,MONO/DUO bouquets,https://xoflowers.md/bouquet-of-coral-/n/,200,https://xoflowers.md/bouquet-of-coral-peonies/,True,False,,True,True,True
product_0413,product,"Bouquet of Pink Peonies - Delicate bouquet of pink peonies with eucalyptus, available in various quantities.",Mono/Duo Bouquets,570.0,Peon / eucalypt,MONO/DUO bouquets,https://xoflowers.md/bouquet-of-pink-peonies/n/,200,https://xoflowers.md/bouquet-of-pink-peonies/,True,False,,True,True,True
product_0414,product,"Bouquet ""Leo"" - Striking 'Leo' bouquet with rose and viburnum.",Mono/Duo Bouquets,1760.0,Rose / viburnum,MONO/DUO bouquets,https://xoflowers.md/bouquet-leo/n/,200,https://xoflowers.md/bouquet-leo/,True,False,,False,True,True
product_0415,product,"Bouquet ""Warmth"" - A warm and inviting bouquet with peony and gerbera.",Mono/Duo Bouquets,1750.0,Peony / Gerbera,MONO/DUO bouquets,https://xoflowers.md/bouquet-warmth-of-petals/n/,200,https://xoflowers.md/bouquet-warmth/,True,False,,True,True,True
product_0416,product,"Bouquet ""Avrora"" - A radiant 'Avrora' bouquet with hydrangea and gerbera.",Mono/Duo Bouquets,2550.0,Hydrangea / Gerbera,MONO/DUO bouquets,https://xoflowers.md/bouquet-avrora/n/,200,https://xoflowers.md/bouquet-avrora/,True,False,,False,True,True
product_0417,product,"Buchet ""Marshmallow"" - Sweet marshmallow-inspired bouquet with peonies and oxypetalum.",Mono/Duo Bouquets,1250.0,Peonies / oxypetalum,MONO/DUO bouquets,https://xoflowers.md/bouquet-marshmallow/,200,https://xoflowers.md/buchet-marshmallow-mono-duo/,True,False,True,False,False,True
product_0418,product,"Bouquet ""Sarah"" - Elegant 'Sarah' bouquet composed solely of peonies.",Mono/Duo Bouquets,1650.0,Peonies,MONO/DUO bouquets,https://xoflowers.md/bouquet-sarah/n/,200,https://xoflowers.md/bouquet-sarah/,True,False,,True,True,True
product_0419,product,"Bouquet ""Kisses"" - A sweet 'Kisses' bouquet with peony and hydrangea.",Mono/Duo Bouquets,1100.0,Pieony / Hydrangea,MONO/DUO bouquets,https://xoflowers.md/bouquet-kisses/n/,200,https://xoflowers.md/bouquet-kisses/,True,False,,True,True,True
product_0420,product,"Bouquet ""The Scent of Peonies"" - Fragrant bouquet highlighting the scent of peonies and tanacetum.",Mono/Duo Bouquets,1550.0,Peonies / tanacetum,MONO/DUO bouquets,https://xoflowers.md/bouquet-the-scent-of-peonies/n/,200,https://xoflowers.md/bouquet-the-scent-of-peonies/,True,False,,True,True,True
product_0421,product,"Bouquet ""Summer Sky"" - A serene 'Summer Sky' bouquet with hydrangea, tanacetum, and eustoma.",Mono/Duo Bouquets,3700.0,Hydrangea / tanacetum / Eustoma,MONO/DUO bouquets,https://xoflowers.md/bouquet-summer-sky/n/,200,https://xoflowers.md/bouquet-summer-sky/,True,False,,False,True,True
product_0422,product,"Bouquet ""Montreal Mix"" - A charming 'Montreal Mix' bouquet with roses.",Mono/Duo Bouquets,3600.0,Rose,MONO/DUO bouquets,https://xoflowers.md/bouquet-montreal-mix/n/,200,https://xoflowers.md/bouquet-montreal-mix/,True,False,,False,True,True
product_0423,product,"Bouquet ""Charm"" - A delightful 'Charm' bouquet with peony and matiola.",Mono/Duo Bouquets,565.0,Peony / matiola,MONO/DUO bouquets,https://xoflowers.md/bouquet-charm/n/,200,https://xoflowers.md/bouquet-charm/,True,False,,False,True,True
product_0424,product,"Bouquet ""Sweet Candy"" - A sweet candy-like bouquet composed of spray roses.",Mono/Duo Bouquets,1400.0,Roses spray,MONO/DUO bouquets,https://xoflowers.md/bouquet-sweet-candy/n/,200,https://xoflowers.md/bouquet-sweet-candy/,True,False,,False,True,True
product_0425,product,"Bouquet ""Fresh"" - A fresh bouquet with rose, chrysanthemum, and Turkish carnation.",Mono/Duo Bouquets,720.0,Rose / chrysantema / turkish Carnation,MONO/DUO bouquets,https://xoflowers.md/bouquet-fresh/n/,200,https://xoflowers.md/bouquet-fresh/,True,False,,False,True,True
product_0426,product,Bouquet Made of White Roses - A classic bouquet composed entirely of white roses.,Mono/Duo Bouquets,4400.0,Rose,MONO/DUO bouquets,https://xoflowers.md/bouquet-made-of-white-roses-mono-duo/n/,200,https://xoflowers.md/bouquet-made-of-white-roses-mono-duo/,True,False,,False,True,True
product_0427,product,Bouquet Made of Hydrangea - Elegant bouquet made exclusively of hydrangeas.,Mono/Duo Bouquets,1650.0,Hydrangea,MONO/DUO bouquets,https://xoflowers.md/bouquet-made-of-hydrangea-and-tanaceum/n/,200,https://xoflowers.md/bouquet-made-of-hydrangea/,True,False,,True,True,True
product_0428,product,"Bouquet ""La Fleur"" - A beautiful 'La Fleur' bouquet with chrysanthemum, rose, and hydrangea.",Mono/Duo Bouquets,2700.0,Chyzantema / Rose / Hydrangea,MONO/DUO bouquets,https://xoflowers.md/bouquet-la-fleur-mono-duo/n/,200,https://xoflowers.md/bouquet-la-fleur-mono-duo/,True,False,,False,True,True
product_0429,product,"Bouquet ""Momo"" - Charming 'Momo' bouquet featuring chrysanthemums.",Mono/Duo Bouquets,850.0,Chryzantema,MONO/DUO bouquets,https://xoflowers.md/bouquet-momo/n/,200,https://xoflowers.md/bouquet-momo/,True,False,,False,True,True
product_0430,product,Bouquet XL - An extra-large bouquet featuring hydrangea and spray roses.,Mono/Duo Bouquets,4600.0,Hydrangea / Roses spray,MONO/DUO bouquets,https://xoflowers.md/bouquet-xl-mono-duo/n/,200,https://xoflowers.md/bouquet-xl-mono-duo/,True,False,,False,True,True
product_0431,product,"Bouquet ""Flight of Tenderness"" - A tender bouquet resembling a flight of tenderness, with rose and hydrangea.",Mono/Duo Bouquets,900.0,Rose / Hydrangea,MONO/DUO bouquets,https://xoflowers.md/bouquet-flight-of-tenderness/n/,200,https://xoflowers.md/bouquet-flight-of-tenderness/,True,False,,False,True,True
product_0432,product,"Bouquet ""Sweet Paints"" - Sweet colorful arrangement with spray roses and roses, available in S and M sizes.",Mono/Duo Bouquets,1350.0,Rose spray / Rose,MONO/DUO bouquets,https://xoflowers.md/bouquet-sweet-paints-mono-duo/n/,200,https://xoflowers.md/bouquet-sweet-paints-mono-duo/,True,False,,False,True,True
product_0433,product,"Bouquet ""Mandarinos"" - A vibrant 'Mandarinos' bouquet filled with roses.",Mono/Duo Bouquets,2800.0,Roses,MONO/DUO bouquets,https://xoflowers.md/bouquet-mandarinos-mono-duo/n/,200,https://xoflowers.md/bouquet-mandarinos-mono-duo/,True,False,,False,True,True
product_0434,product,"Bouquet ""I Love You"" - A heartfelt 'I Love You' bouquet featuring peonies.",Mono/Duo Bouquets,6200.0,Peony,MONO/DUO bouquets,https://xoflowers.md/bouquet-i-love-you/n/,200,https://xoflowers.md/bouquet-i-love-you-mono-duo/,True,False,,True,True,True
product_0435,product,"Bouquet ""Roses Spray"" - A charming bouquet composed of spray roses, available in various quantities.",Mono/Duo Bouquets,1095.0,Roses spray,MONO/DUO bouquets,https://xoflowers.md/bouquet-roses-spray-mono-duo/n/,200,https://xoflowers.md/bouquet-roses-spray-mono-duo/,True,False,,False,True,True
product_0436,product,"Bouquet ""Lime Sorbet"" - A refreshing 'Lime Sorbet' bouquet featuring germini, available in various quantities.",Mono/Duo Bouquets,410.0,Germini,MONO/DUO bouquets,https://xoflowers.md/bouquet-lime-sorbet/n/,200,https://xoflowers.md/bouquet-lime-sorbet/,True,False,,False,True,True
product_0437,product,"Bouquet ""Aerobic"" - An energetic 'Aerobic' bouquet composed of roses, available in various quantities.",Mono/Duo Bouquets,850.0,Roses,MONO/DUO bouquets,https://xoflowers.md/bouquet-aerobic/n/,200,https://xoflowers.md/bouquet-aerobic/,True,False,,False,True,True
product_0438,product,"Bouquet ""Eustoma"" - A delicate bouquet composed entirely of eustoma, available in various quantities.",Mono/Duo Bouquets,550.0,Eustoma,MONO/DUO bouquets,https://xoflowers.md/bouquet-eustoma/n/,200,https://xoflowers.md/bouquet-eustoma/,True,False,,False,True,True
product_0439,product,"Bouquet ""Mon Ami"" - A friendly 'Mon ami' bouquet with rose and genista, available in S, M, L sizes.",Mono/Duo Bouquets,1250.0,Trandafir / genista,MONO/DUO bouquets,https://xoflowers.md/bouquet-mon-ami/n/,200,https://xoflowers.md/bouquet-mon-ami/,True,False,,False,True,True
product_0440,product,"Bouquet ""Gypsophila Pink"" - A lovely pink gypsophila bouquet, available in S and M sizes.",Mono/Duo Bouquets,450.0,Gypsophila,MONO/DUO bouquets,https://xoflowers.md/bouquet-gypsophila-pink/n/,200,https://xoflowers.md/bouquet-gypsophila-pink/,True,False,,False,True,True
product_0441,product,"Bouquet ""Reverent Tenderness"" - A bouquet expressing reverent tenderness, featuring gerbera, available in various quantities.",Mono/Duo Bouquets,545.0,Gerbera,MONO/DUO bouquets,https://xoflowers.md/bouquet-reverent-tenderness/n/,200,https://xoflowers.md/bouquet-reverent-tenderness/,True,False,,False,True,True
product_0442,product,"Bouquet ""Tender Roses"" - A delicate bouquet of tender roses, available in various quantities.",Mono/Duo Bouquets,1050.0,Roses,MONO/DUO bouquets,https://xoflowers.md/bouquet-tender-roses/n/,200,https://xoflowers.md/bouquet-tender-roses/,True,False,,False,True,True
product_0443,product,"Bouquet ""Delicate Lace"" - A refined 'Delicate Lace' bouquet with ranunculus, available in various quantities.",Mono/Duo Bouquets,1680.0,Ranunculus,MONO/DUO bouquets,https://xoflowers.md/bouquet-delicate-lace/n/,200,https://xoflowers.md/bouquet-delicate-lace/,True,False,,False,True,True
product_0444,product,"Bouquet ""Snow Queen"" - A pristine 'Snow Queen' bouquet with ranunculus and asparagus.",Mono/Duo Bouquets,1500.0,Ranunculus / asparagus,MONO/DUO bouquets,https://xoflowers.md/bouquet-snow-queen/n/,200,https://xoflowers.md/bouquet-snow-queen/,True,False,,False,True,True
product_0445,product,"Heart ""LOVE IS"" - A lovely heart-shaped arrangement with gypsophila, available in S, M, L sizes.",Mono/Duo Bouquets,1250.0,Gypsophila,MONO/DUO bouquets,https://xoflowers.md/heart-love-is/,200,https://xoflowers.md/heart-love-is/,True,False,True,False,False,True
product_0446,product,"Bouquet ""Sweety"" - A sweet bouquet with Roses Pink Mondial and Aerobic spray roses, available in S and M sizes.",Mono/Duo Bouquets,1550.0,Roses Pink Mondial / Roses spray aerobic,MONO/DUO bouquets,https://xoflowers.md/bouquet-sweety/n/,200,https://xoflowers.md/bouquet-sweety/,True,False,,False,True,True
