"chunk_id","chunk_type","primary_text","category","price","flower_type","collection_id","url","max_tokens"
"product_0341","product","Box with hydrangea ""She's the only one!"" - A special box dedicated to 'the only one', filled with hydrangea.","Premium","8300","Hydrangea","Premium","https://xoflowers.md/box-with-hydrangea-shes-the-only-one/","200"
"product_0342","product","Bouquet made of white roses - A classic bouquet composed entirely of white roses.","Premium","4400","Rose","Premium","https://xoflowers.md/bouquet-made-of-white-roses/","200"
"product_0343","product","Bouquet ""La Fleur"" - A beautiful 'La Fleur' bouquet with chrysanthemum, rose, and hydrangea.","Premium","2700","Chyzantema / rose / hydrangea","Premium","https://xoflowers.md/bouquet-la-fleur/","200"
"product_0344","product","Bouquet XL - An extra-large bouquet featuring hydrangea and spray roses.","Premium","4600","Hydrangea / roses spray","Premium","https://xoflowers.md/bouquet-xl/","200"
"product_0345","product","Bouquet ""Mandarinos"" - A vibrant 'Mandarinos' bouquet filled with roses.","Premium","2800","Roses","Premium","https://xoflowers.md/bouquet-mandarinos/","200"
"product_0346","product","Bouquet ""Roses spray"" - A charming bouquet composed of spray roses, available in various quantities.","Premium","1095","Roses spray","Premium","https://xoflowers.md/bouquet-roses-spray/","200"
"product_0347","product","Bouquet ""Sofia's kiss"" - A romantic 'Sofia's Kiss' bouquet with hydrangea, rose, gerbera, matiola, eucalyptus, and ranunculus, available in multiple sizes.","Premium","1800","Hydrangea / rose / gerbera / matiola / eucalyptus / ranunculus","Premium","https://xoflowers.md/bouquet-sofias-kiss/","200"
"product_0348","product","Basket with flowers ""Sun kiss"" - A sun-kissed basket arrangement with viburnum, rose, gerbera, eustoma, and matiola.","Premium","2700","Viburnum / rose / gerbera / eustoma / matiola","Premium","https://xoflowers.md/basket-with-flowers-sun-kiss/","200"
"product_0349","product","Basket with roses ""Love Valley"" - A romantic 'Love Valley' basket filled with roses, available in various quantities.","Premium","2650","Roses","Premium","https://xoflowers.md/basket-with-roses-love-valley/","200"
"product_0350","product","A basket of roses ""Scarlet Sunset"" - A vibrant 'Scarlet Sunset' basket filled with roses, available in various quantities.","Premium","2400","Roses","Premium","https://xoflowers.md/a-basket-of-roses-scarlet-sunset/","200"
"product_0351","product","Basket with roses - A classic basket of roses, available in different sizes.","Premium","1900","Rose","Premium","https://xoflowers.md/basket-with-roses/","200"
"product_0352","product","Bouquet ""Sweet Autumn"" - A sweet autumn-inspired bouquet with hydrangea and chrysanthemum, available in different quantities.","Premium","1300","Hydrangea / chryzantema","Premium","https://xoflowers.md/bouquet-sweet-autumn/","200"
"product_0353","product","Box with flowers ""White Love"" - A pristine 'White Love' box arrangement with hydrangea, rose, eustoma, and orchid, available in two sizes.","Premium","1500","Hydrangea / rose / eustoma / orchid","Premium","https://xoflowers.md/box-with-flowers-white-love/","200"
"product_0354","product","Eustoma bouquet - A delicate bouquet composed entirely of eustoma, available in various quantities.","Premium","1050","Eustoma","Premium","https://xoflowers.md/eustoma-bouquet/","200"
"product_0355","product","Box with flowers ""A pearl of the soul"" - A precious 'Pearl of the Soul' box arrangement with hydrangea, rose, tanacetum, eustoma, and peonies.","Premium","5500","Hydrangea / rose / tanacetum / eustoma / peonies","Premium","https://xoflowers.md/box-with-flowers-a-pearl-of-the-soul/","200"
"product_0356","product","Bouquet ""The lilac moon"" - A dreamy 'Lilac Moon' bouquet with hydrangea and rose.","Premium","2900","Hydrangea / rose","Premium","https://xoflowers.md/bouquet-the-lilac-moon/","200"
"product_0357","product","Bouquet ""Blooming Worlds"" - A beautiful bouquet representing blooming worlds.","Premium","2300","Mixed seasonal flowers","Premium","https://xoflowers.md/bouquet-blooming-worlds/","200"
"product_0358","product","Bouquet ""Dolve Vita"" - A sweet life bouquet with peonies, spray roses, and tanacetum.","Premium","2900","Peonies / roses spray / tanacetum","Premium","https://xoflowers.md/bouquet-dolce-vita/","200"
"product_0359","product","Bouquet ""The beautiful garden"" - A magnificent garden-inspired bouquet with hydrangea, rose, freesia, viburnum, and eucalyptus.","Premium","3000","Hydrangea / rose / freesia / viburnum / eucalyptus","Premium","https://xoflowers.md/bouquet-the-beautiful-garden/","200"
"product_0360","product","Bouquet ""Pink Dreams"" - A dreamy pink bouquet with peony, rose, and tanacetum.","Premium","3500","Peony / rose / tanacetum","Premium","https://xoflowers.md/bouquet-pink-dreams/","200"
"product_0361","product","Bouquet ""The promise of love"" - A romantic bouquet symbolizing the promise of love, with hydrangea and rose.","Premium","3150","Hydrangea / rose","Premium","https://xoflowers.md/bouquet-the-promise-of-love/","200"
"product_0362","product","Composition in a basket ""Princess of Heart"" - A charming basket composition for the 'Princess of Heart' with Roses Mondial and eucalyptus, available in various sizes.","Premium","2200","Roses Mondial / eucalyptus","Premium","https://xoflowers.md/composition-in-a-basket-princess-of-heart/","200"
"product_0363","product","Bouquet ""Alpine lights"" - A radiant 'Alpine Lights' bouquet with hydrangea, eustoma, and rose.","Premium","4000","Hydrangea / eustoma / rose","Premium","https://xoflowers.md/bouquet-alpine-lights/","200"
"product_0364","product","Roses ""Pink Mondial"" - A beautiful bouquet of 'Pink Mondial' roses, available in various quantities.","Premium","1600","Roses Pink Mondial","Premium","https://xoflowers.md/roses-pink-mondial/","200"
"product_0365","product","Bouquet ""Sea of feelings"" - A vast 'Sea of Feelings' bouquet with hydrangea, orchid, eustoma, and eucalyptus.","Premium","5500","Hydrangea / orchid / eustoma / eucalyptus","Premium","https://xoflowers.md/bouquet-sea-of-feelings/","200"
"product_0366","product","Bouquet ""A Swallow"" - A graceful 'Swallow' bouquet with hydrangea, chrysanthemum, and rose.","Premium","2500","Hydrangea / chrysanthemum / rose","Premium","https://xoflowers.md/bouquet-a-swallow/","200"
"product_0367","product","Bouquet ""Sounds of Symphony"" - A harmonious 'Sounds of Symphony' bouquet with hydrangea and rose.","Premium","5500","Hydrangea / rose","Premium","https://xoflowers.md/bouquet-sounds-of-symphony/","200"
"product_0368","product","Hydrangea bouquet - A lovely bouquet composed entirely of hydrangea, available in various quantities.","Premium","3700","Hydrangea","Premium","https://xoflowers.md/hydrangea-bouquet/","200"
"product_0369","product","Basket ""Garden of Eden"" - A lush 'Garden of Eden' basket with Roses Ocean Song, Roses Pink Mondial, Ranunculus, and Clooney Hanoi.","Premium","4750","Roses Ocean Song/Roses Pink Mondial/Ranunculus/Clooney Hanoi","Premium","https://xoflowers.md/basket-garden-of-eden/","200"
"product_0370","product","Basket with roses Hermosa - A beautiful basket filled with Hermosa roses.","Premium","3200","Roses Hermosa","Premium","https://xoflowers.md/basket-with-roses-hermosa/","200"
"product_0371","product","Flower basket - A delightful flower basket with rose, chrysanthemum, hydrangea, viburnum, and salal.","Premium","5000","Rose / chrysanthemum / hydrangea / viburnum / salal","Premium","https://xoflowers.md/flower-basket/","200"
"product_0372","product","101 roses in a basket - A grand basket containing 101 red roses, available in various sizes.","Premium","2050","Red roses","Premium","https://xoflowers.md/101-roses-in-a-basket/","200"
"product_0373","product","Monobouquet of colored gypsophila - A vibrant monobouquet made of colored gypsophila, available in various quantities.","Premium","900","Colored gypsophila","Premium","https://xoflowers.md/monobouquet-of-colored-gypsophila/","200"
"product_0374","product","Monobouquet of Ecuadorian roses - A stunning monobouquet of Ecuadorian roses and eucalyptus, available in various quantities.","Premium","1000","Ecuadorian roses / Eucalypt","Premium","https://xoflowers.md/monobouquet-of-ecuadorian-roses/","200"
"product_0375","product","Bouquet ""Garden"" - A large bouquet of various flowers wrapped in branded paper combines extraordinary hydrangea, strong peony buds, airy 'rolls' of spray roses, and stylish chrysanthemum inflorescences. This bouquet amazes everyone with its absolute harmony and is suitable for any special event.","Premium","3200","Hydrangea / rose spray / peony / chrysanthemum","Premium","https://xoflowers.md/bouquet-garden/","200"
"product_0376","product","Bouquet ""I love you"" - 'I love you' вЂ“ this is what florists from XРћstudio FLOWERS called a composition made from one variety of peonies. Peonies symbolize wealth, honor, and love in the language of flowers. Lush, delicate, fragrant bouquets of peonies are rightfully considered one of the best gifts for girls and women.","Premium","6200","Peony","Premium","https://xoflowers.md/bouquet-i-love-you/","200"
"product_0377","product","Bouquet ""Kylie"" - To create this magnificent bouquet, florists collected luxurious roses of the famous varieties Pink Expression, Pink Floyd, Julliet, and Silva PinkвЂ”a color palette that pleases the eye with its delicate freshness of shades.","Premium","4000","Roses: Expression, Pink Floyd, Julliet, Silva Pink","Premium","https://xoflowers.md/bouquet-kylie/","200"
"product_0378","product","A box of seasonal peonies - Amazing peonies are favorites of the summer season and favorites of the floristry studio XOstudio FLOWERS. Their charm is enough to brighten up any occasion and delight the recipient. In our signature box, seasonal peonies sparkle and radiate morning freshness.","Premium","1500","Seasonal peonies","Premium","https://xoflowers.md/a-box-of-seasonal-peonies/","200"
"product_0379","product","Bouquet ""Sweet Love"" - Florists collected Pink Floyd and Mandala roses in shades of chic pink into a delightful 'Sweet Love' bouquet. With long stems and a delicate aroma, roses are suitable as a gift to a loved one.","Premium","830","Rose sort Pink Floyd / Rose sort Mandala","Premium","https://xoflowers.md/bouquet-sweet-love/","200"
"product_0380","product","Bouquet ""Marshmallow"" - Luxurious monobouquet featuring peonies.","MONO/DUO bouquets","1200","Peonies","MONO/DUO bouquets","https://xoflowers.md/bouquet-marshmallow/","200"
"product_0381","product","Bouquet ""White hydrangea"" - Elegant bouquet with white hydrangea and eucalyptus.","MONO/DUO bouquets","550","hydrangea / eucalyptus","MONO/DUO bouquets","https://xoflowers.md/bouquet-white-hydrangea/","200"
"product_0382","product","Bouquet ""51 peonies"" - A grand bouquet composed of 51 exquisite peonies.","MONO/DUO bouquets","5600","peony","MONO/DUO bouquets","https://xoflowers.md/bouquet-51-peonies-mono-duo/","200"
"product_0383","product","Bouquet made of hydrangea and tanaceum - Beautiful bouquet featuring hydrangea and tanacetum.","MONO/DUO bouquets","2550","hydrangea / tanacetum","MONO/DUO bouquets","https://xoflowers.md/bouquet-made-of-hydrangea-and-tanaceum/","200"
"product_0384","product","Bouquet made of hydrangea Verena Pink - A stunning bouquet exclusively made of Verena Pink hydrangeas.","MONO/DUO bouquets","4000","hydrangea","MONO/DUO bouquets","https://xoflowers.md/bouquet-made-of-hydrangea-verena-pink/","200"
"product_0385","product","Bouquet made of light pink hydrangea - Charming bouquet composed solely of light pink hydrangeas.","MONO/DUO bouquets","3900","hydrangea","MONO/DUO bouquets","https://xoflowers.md/bouquet-made-of-light-pink-hydrangea/","200"
"product_0386","product","Bouquet ""Coral"" - Vibrant coral-colored bouquet with peony and viburnum.","MONO/DUO bouquets","650","peony / viburnum","MONO/DUO bouquets","https://xoflowers.md/bouquet-coral/","200"
"product_0387","product","Bouquet ""Coral Blossom"" - Exquisite coral blossom bouquet with peony and viburnum.","MONO/DUO bouquets","1550","peony / viburnum","MONO/DUO bouquets","https://xoflowers.md/bouquet-coral-blossom/","200"
"product_0388","product","Bouquet ""Sweetness of Feeling"" - A sweet and heartfelt bouquet featuring hydrangea and peony.","MONO/DUO bouquets","4400","hydrangea / peony","MONO/DUO bouquets","https://xoflowers.md/bouquet-sweetness-of-feeling-mono-duo/","200"
"product_0389","product","Bouquet ""Blue sky"" - A serene 'Blue Sky' bouquet with hydrangea and peony.","MONO/DUO bouquets","4600","Hydrangea / peony","MONO/DUO bouquets","https://xoflowers.md/bouquet-blue-sky-mono-duo/","200"
"product_0390","product","Bouquet ""Fragile Miracle"" - A delicate and fragile miracle bouquet with hydrangea, peony, rose, and spray rose.","MONO/DUO bouquets","1800","hydrangea / peony / rose / rose spray","MONO/DUO bouquets","https://xoflowers.md/bouquet-fragile-miracle/","200"
"product_0391","product","Bouquet ""Cream"" - Creamy bouquet featuring spray rose, tanacetum, and gerbera.","MONO/DUO bouquets","2100","rose spray / tanacetum / gerbera","MONO/DUO bouquets","https://xoflowers.md/bouquet-cream/","200"
"product_0392","product","Bouquet ""Heart"" - Heartfelt bouquet composed of spray roses.","MONO/DUO bouquets","1500","rose spray","MONO/DUO bouquets","https://xoflowers.md/bouquet-heart/","200"
"product_0393","product","Bouquet ""The warmth of hearts"" - A warm bouquet expressing the warmth of hearts, with hydrangea and spray rose.","MONO/DUO bouquets","4300","hydrangea / rose spray","MONO/DUO bouquets","https://xoflowers.md/bouquet-the-warmth-of-hearts/","200"
"product_0394","product","Bouquet ""French kiss"" - A romantic 'French Kiss' bouquet composed of roses, available in various quantities.","MONO/DUO bouquets","1450","rose","MONO/DUO bouquets","https://xoflowers.md/bouquet-french-kiss/","200"
"product_0395","product","Bouquet ""Powdery charm"" - A charming powdery-toned bouquet with rose, gerbera, and hydrangea.","MONO/DUO bouquets","1100","rose / gerbera / hydrangea","MONO/DUO bouquets","https://xoflowers.md/bouquet-powdery-charm/","200"
"product_0396","product","Bouquet ""The romance of the morning"" - A romantic morning-inspired bouquet with rose and eucalyptus.","MONO/DUO bouquets","650","rose / eucalyptus","MONO/DUO bouquets","https://xoflowers.md/bouquet-the-romance-of-the-morning/","200"
"product_0397","product","Bouquet ""A creamy dream"" - A dreamy creamy-toned bouquet with rose and eucalyptus.","MONO/DUO bouquets","650","rose / eucalyptus","MONO/DUO bouquets","https://xoflowers.md/bouquet-a-creamy-dream/","200"
"product_0398","product","Bouquet ""Lavender Caprice"" - A capricious lavender-themed bouquet with hydrangea, rose, and genista.","MONO/DUO bouquets","1100","hydrangea / rose / genista","MONO/DUO bouquets","https://xoflowers.md/bouquet-lavender-caprice/","200"
"product_0399","product","Bouquet ""A milky sunset"" - A soft 'Milky Sunset' bouquet with rose, wax flower, and spray rose.","MONO/DUO bouquets","1500","rose / wax flower / rose spray","MONO/DUO bouquets","https://xoflowers.md/bouquet-a-milky-sunset/","200"
"product_0400","product","Bouquet ""Reflex"" - A reflective bouquet composed of spray roses.","MONO/DUO bouquets","1700","Rose spray","MONO/DUO bouquets","https://xoflowers.md/bouquet-reflex/","200"
"product_0401","product","Bouquet ""Warm Chords"" - A warm and inviting bouquet composed of spray roses.","MONO/DUO bouquets","600","Rose spray","MONO/DUO bouquets","https://xoflowers.md/bouquet-warm-chords/","200"
"product_0402","product","Bouquet ""Casanova"" - A charming 'Casanova' bouquet with hydrangea and chrysanthemum.","MONO/DUO bouquets","3400","Hydrangea / chryzantema","MONO/DUO bouquets","https://xoflowers.md/bouquet-casanova/","200"
"product_0403","product","Bouquet ""White Alaska"" - A pristine 'White Alaska' bouquet with chrysanthemum and rose.","MONO/DUO bouquets","1200","Chryzantema / rose","MONO/DUO bouquets","https://xoflowers.md/bouquet-white-alaska/","200"
"product_0404","product","Bouquet ""Love language"" - A bouquet that speaks the language of love, featuring hydrangea and lisianthus.","MONO/DUO bouquets","3200","Hydrangea / lisianthus","MONO/DUO bouquets","https://xoflowers.md/bouquet-love-language/","200"
"product_0405","product","Flower buoquet ""Blue hydrangea"" - Lovely blue hydrangea bouquet with germini.","MONO/DUO bouquets","550","Hydrangea / germini","MONO/DUO bouquets","https://xoflowers.md/flower-buoquet-blue-hydrangea/","200"
"product_0406","product","Flower bouquet ""Hydrangea rose"" - Charming flower bouquet with hydrangea and germini.","MONO/DUO bouquets","550","Hydrangea / germini","MONO/DUO bouquets","https://xoflowers.md/flower-bouquet-hydrangea-rose/","200"
"product_0407","product","Bouquet ""Mojito"" - A refreshing 'Mojito' bouquet with hydrangea and carnation.","MONO/DUO bouquets","4250","Hydrangea / carnation","MONO/DUO bouquets","https://xoflowers.md/bouquet-mojito/","200"
"product_0408","product","Bouquet ""Cosmopolitan"" - A sophisticated 'Cosmopolitan' bouquet with hydrangea and rose.","MONO/DUO bouquets","3750","Hydrangea / rose","MONO/DUO bouquets","https://xoflowers.md/bouquet-cosmopolitan/","200"
"product_0409","product","Bouquet of peonies - A stunning bouquet composed solely of peonies.","MONO/DUO bouquets","6200","Peon","MONO/DUO bouquets","https://xoflowers.md/bouquet-of-peonies-mono-duo/","200"
"product_0410","product","Bouquet ""Pink palette"" - A beautiful pink palette bouquet with peony, spray rose, and rose.","MONO/DUO bouquets","2000","Peon / rose spray / rose","MONO/DUO bouquets","https://xoflowers.md/bouquet-pink-palette/","200"
"product_0411","product","Bouquet ""Raspberry"" - Sweet raspberry-inspired bouquet with peony and raspberry branches.","MONO/DUO bouquets","3350","Peon / raspberry branches","MONO/DUO bouquets","https://xoflowers.md/bouquet-raspberry/","200"
"product_0412","product","Bouquet of coral peonies - Vibrant bouquet of coral peonies with eucalyptus, available in various quantities.","MONO/DUO bouquets","700","Peon / eucalypt","MONO/DUO bouquets","https://xoflowers.md/bouquet-of-coral-peonies/","200"
"product_0413","product","Bouquet of pink peonies - Delicate bouquet of pink peonies with eucalyptus, available in various quantities.","MONO/DUO bouquets","570","Peon / eucalypt","MONO/DUO bouquets","https://xoflowers.md/bouquet-of-pink-peonies/","200"
"product_0414","product","Bouquet ""Leo"" - Striking 'Leo' bouquet with rose and viburnum.","MONO/DUO bouquets","1760","Rose / Viburnum","MONO/DUO bouquets","https://xoflowers.md/bouquet-leo/","200"
"product_0415","product","Bouquet ""Warmth"" - A warm and inviting bouquet with peony and gerbera.","MONO/DUO bouquets","1750","Peony / gerbera","MONO/DUO bouquets","https://xoflowers.md/bouquet-warmth/","200"
"product_0416","product","Bouquet ""Avrora"" - A radiant 'Avrora' bouquet with hydrangea and gerbera.","MONO/DUO bouquets","2550","Hydrangea / gerbera","MONO/DUO bouquets","https://xoflowers.md/bouquet-avrora/","200"
"product_0417","product","Buchet ""Marshmallow"" - Sweet marshmallow-inspired bouquet with peonies and oxypetalum.","MONO/DUO bouquets","1250","Peonies / oxypetalum","MONO/DUO bouquets","https://xoflowers.md/buchet-marshmallow-mono-duo/","200"
"product_0418","product","Bouquet ""Sarah"" - Elegant 'Sarah' bouquet composed solely of peonies.","MONO/DUO bouquets","1650","Peonies","MONO/DUO bouquets","https://xoflowers.md/bouquet-sarah/","200"
"product_0419","product","Bouquet ""Kisses"" - A sweet 'Kisses' bouquet with peony and hydrangea.","MONO/DUO bouquets","1100","Pieony / hydrangea","MONO/DUO bouquets","https://xoflowers.md/bouquet-kisses/","200"
"product_0420","product","Bouquet ""The scent of peonies"" - Fragrant bouquet highlighting the scent of peonies and tanacetum.","MONO/DUO bouquets","1550","Peonies / tanacetum","MONO/DUO bouquets","https://xoflowers.md/bouquet-the-scent-of-peonies/","200"
"product_0421","product","Bouquet ""Summer sky"" - A serene 'Summer Sky' bouquet with hydrangea, tanacetum, and eustoma.","MONO/DUO bouquets","3700","Hydrangea / tanacetum / eustoma","MONO/DUO bouquets","https://xoflowers.md/bouquet-summer-sky/","200"
"product_0422","product","Bouquet ""Montreal Mix"" - A charming 'Montreal Mix' bouquet with roses.","MONO/DUO bouquets","3600","Rose","MONO/DUO bouquets","https://xoflowers.md/bouquet-montreal-mix/","200"
"product_0423","product","Bouquet ""Charm"" - A delightful 'Charm' bouquet with peony and matiola.","MONO/DUO bouquets","565","Peony / matiola","MONO/DUO bouquets","https://xoflowers.md/bouquet-charm/","200"
"product_0424","product","Bouquet ""Sweet Candy"" - A sweet candy-like bouquet composed of spray roses.","MONO/DUO bouquets","1400","Roses spray","MONO/DUO bouquets","https://xoflowers.md/bouquet-sweet-candy/","200"
"product_0425","product","Bouquet ""Fresh"" - A fresh bouquet with rose, chrysanthemum, and Turkish carnation.","MONO/DUO bouquets","720","Rose / chrysantema / Turkish carnation","MONO/DUO bouquets","https://xoflowers.md/bouquet-fresh/","200"
"product_0426","product","Bouquet made of white roses - A classic bouquet composed entirely of white roses.","MONO/DUO bouquets","4400","Rose","MONO/DUO bouquets","https://xoflowers.md/bouquet-made-of-white-roses-mono-duo/","200"
"product_0427","product","Bouquet made of hydrangea - Elegant bouquet made exclusively of hydrangeas.","MONO/DUO bouquets","1650","Hydrangea","MONO/DUO bouquets","https://xoflowers.md/bouquet-made-of-hydrangea/","200"
"product_0428","product","Bouquet ""La Fleur"" - A beautiful 'La Fleur' bouquet with chrysanthemum, rose, and hydrangea.","MONO/DUO bouquets","2700","Chyzantema / rose / hydrangea","MONO/DUO bouquets","https://xoflowers.md/bouquet-la-fleur-mono-duo/","200"
"product_0429","product","Bouquet ""Momo"" - Charming 'Momo' bouquet featuring chrysanthemums.","MONO/DUO bouquets","850","Chryzantema","MONO/DUO bouquets","https://xoflowers.md/bouquet-momo/","200"
"product_0430","product","Bouquet XL - An extra-large bouquet featuring hydrangea and spray roses.","MONO/DUO bouquets","4600","Hydrangea / roses spray","MONO/DUO bouquets","https://xoflowers.md/bouquet-xl-mono-duo/","200"
"product_0431","product","Bouquet ""Flight of tenderness"" - A tender bouquet resembling a flight of tenderness, with rose and hydrangea.","MONO/DUO bouquets","900","Rose / hydrangea","MONO/DUO bouquets","https://xoflowers.md/bouquet-flight-of-tenderness/","200"
"product_0432","product","Bouquet ""Sweet paints"" - Sweet colorful arrangement with spray roses and roses, available in S and M sizes.","MONO/DUO bouquets","1350","Rose spray / rose","MONO/DUO bouquets","https://xoflowers.md/bouquet-sweet-paints-mono-duo/","200"
"product_0433","product","Bouquet ""Mandarinos"" - A vibrant 'Mandarinos' bouquet filled with roses.","MONO/DUO bouquets","2800","Roses","MONO/DUO bouquets","https://xoflowers.md/bouquet-mandarinos-mono-duo/","200"
"product_0434","product","Bouquet ""I love you"" - A heartfelt 'I Love You' bouquet featuring peonies.","MONO/DUO bouquets","6200","Peony","MONO/DUO bouquets","https://xoflowers.md/bouquet-i-love-you-mono-duo/","200"
"product_0435","product","Bouquet ""Roses spray"" - A charming bouquet composed of spray roses, available in various quantities.","MONO/DUO bouquets","1095","Roses spray","MONO/DUO bouquets","https://xoflowers.md/bouquet-roses-spray-mono-duo/","200"
"product_0436","product","Bouquet ""Lime sorbet"" - A refreshing 'Lime Sorbet' bouquet featuring germini, available in various quantities.","MONO/DUO bouquets","410","Germini","MONO/DUO bouquets","https://xoflowers.md/bouquet-lime-sorbet/","200"
"product_0437","product","Bouquet ""Aerobic"" - An energetic 'Aerobic' bouquet composed of roses, available in various quantities.","MONO/DUO bouquets","850","Roses","MONO/DUO bouquets","https://xoflowers.md/bouquet-aerobic/","200"
"product_0438","product","Bouquet ""Eustoma"" - A delicate bouquet composed entirely of eustoma, available in various quantities.","MONO/DUO bouquets","550","Eustoma","MONO/DUO bouquets","https://xoflowers.md/bouquet-eustoma/","200"
"product_0439","product","Bouquet ""Mon ami"" - A friendly 'Mon ami' bouquet with rose and genista, available in S, M, L sizes.","MONO/DUO bouquets","1250","Trandafir / genista","MONO/DUO bouquets","https://xoflowers.md/bouquet-mon-ami/","200"
"product_0440","product","Bouquet ""Gypsophila pink"" - A lovely pink gypsophila bouquet, available in S and M sizes.","MONO/DUO bouquets","450","Gypsophila","MONO/DUO bouquets","https://xoflowers.md/bouquet-gypsophila-pink/","200"
"product_0441","product","Bouquet ""Reverent tenderness"" - A bouquet expressing reverent tenderness, featuring gerbera, available in various quantities.","MONO/DUO bouquets","545","Gerbera","MONO/DUO bouquets","https://xoflowers.md/bouquet-reverent-tenderness/","200"
"product_0442","product","Bouquet ""Tender roses"" - A delicate bouquet of tender roses, available in various quantities.","MONO/DUO bouquets","1050","Roses","MONO/DUO bouquets","https://xoflowers.md/bouquet-tender-roses/","200"
"product_0443","product","Bouquet ""Delicate Lace"" - A refined 'Delicate Lace' bouquet with ranunculus, available in various quantities.","MONO/DUO bouquets","1680","Ranunculus","MONO/DUO bouquets","https://xoflowers.md/bouquet-delicate-lace/","200"
"product_0444","product","Bouquet ""Snow Queen"" - A pristine 'Snow Queen' bouquet with ranunculus and asparagus.","MONO/DUO bouquets","1500","Ranunculus / Asparagus","MONO/DUO bouquets","https://xoflowers.md/bouquet-snow-queen/","200"
"product_0445","product","Heart ""LOVE IS"" - A lovely heart-shaped arrangement with gypsophila, available in S, M, L sizes.","MONO/DUO bouquets","1250","Gypsophila","MONO/DUO bouquets","https://xoflowers.md/heart-love-is/","200"
"product_0446","product","Bouquet ""Sweety"" - A sweet bouquet with Roses Pink Mondial and Aerobic spray roses, available in S and M sizes.","MONO/DUO bouquets","1550","Roses Pink Mondial / Roses spray Aerobic","MONO/DUO bouquets","https://xoflowers.md/bouquet-sweety/","200"
"product_0447","product","Bouquet ""Kylie"" - A magnificent bouquet created from luxury roses of famous varieties Pink Expression, Pink Floyd, Julliet, and Silva Pink.","MONO/DUO bouquets","4000","Roses: Expression, Pink Floyd, Julliet, Silva Pink","MONO/DUO bouquets","https://xoflowers.md/bouquet-kylie-mono-duo/","200"
"product_0448","product","Bouquet ""Sweet Silvia"" - Sweet arrangement with Rose Silvia Pink and Tanacetum.","MONO/DUO bouquets","1550","Rose Silvia Pink / Tanacetum","MONO/DUO bouquets","https://xoflowers.md/bouquet-sweet-silvia-mono-duo/","200"
"product_0449","product","Bouquet of white roses - A classic bouquet composed entirely of white roses.","MONO/DUO bouquets","1200","White roses","MONO/DUO bouquets","https://xoflowers.md/bouquet-of-white-roses/","200"
"product_0450","product","Bouquet ""Hydrangea"" - Elegant bouquet featuring hydrangeas, available in 5 and 9 pieces.","MONO/DUO bouquets","2100","Hydrangea","MONO/DUO bouquets","https://xoflowers.md/bouquet-hydrangea/","200"
"product_0451","product","Bouquet ""White Fresia"" - A pristine bouquet composed solely of white freesia.","MONO/DUO bouquets","1200","Fresia","MONO/DUO bouquets","https://xoflowers.md/bouquet-white-fresia/","200"
"product_0452","product","Bouquet ""Dawn"" - Dawn-inspired bouquet with roses and gerbera.","MONO/DUO bouquets","1500","Roses / gerbera","MONO/DUO bouquets","https://xoflowers.md/bouquet-dawn-mono-duo/","200"
"product_0453","product","Bouquet ""Autumn sun"" - Autumn sun-inspired bouquet with rose, chrysanthemum, and ruskus.","MONO/DUO bouquets","1350","Rose / chryzantema / ruskus","MONO/DUO bouquets","https://xoflowers.md/bouquet-autumn-sun-mono-duo/","200"
"product_0454","product","Bouquet ""Candy"" - Sweet 'Candy' bouquet with roses and hydrangea.","MONO/DUO bouquets","2600","Roses / hydrangea","MONO/DUO bouquets","https://xoflowers.md/bouquet-candy/","200"
"product_0455","product","Bouquet ""Gentle Autumn"" - Gentle autumn roses arrangement, available in S and M sizes.","MONO/DUO bouquets","1350","Roses","MONO/DUO bouquets","https://xoflowers.md/bouquet-gentle-autumn-mono-duo/","200"
"product_0456","product","Bouquet ""Sweet Autumn"" - Sweet autumn-inspired bouquet with hydrangea and chrysanthemum, available in 11 and 15 pieces.","MONO/DUO bouquets","1300","Hydrangea / chryzantema","MONO/DUO bouquets","https://xoflowers.md/bouquet-sweet-autumn-mono-duo/","200"
"product_0457","product","Freesia bouquet - A delightful bouquet composed solely of freesia, available in various quantities.","MONO/DUO bouquets","1025","Fresia","MONO/DUO bouquets","https://xoflowers.md/freesia-bouquet/","200"
"product_0458","product","Flower bouquet ""A smile"" - A lovely flower bouquet meant to bring a smile, with hydrangea and roses.","MONO/DUO bouquets","1350","Hydrangea / roses","MONO/DUO bouquets","https://xoflowers.md/flower-bouquet-a-smile/","200"
"product_0459","product","Bouquet ""Lightness"" - Light and airy bouquet with rose and tanacetum.","MONO/DUO bouquets","700","Rose / Tanacetum","MONO/DUO bouquets","https://xoflowers.md/bouquet-lightness/","200"
"product_0460","product","A monobouquet of hydrangeas - A grand monobouquet composed solely of hydrangeas.","MONO/DUO bouquets","2400","Hydrangea","MONO/DUO bouquets","https://xoflowers.md/a-monobouquet-of-hydrangeas/","200"
"product_0461","product","Bouquet ""The lilac moon"" - A dreamy 'Lilac Moon' bouquet with hydrangea and rose.","MONO/DUO bouquets","2900","Hydrangea / rose","MONO/DUO bouquets","https://xoflowers.md/bouquet-the-lilac-moon-mono-duo/","200"
"product_0462","product","Bouquet ""A summer moment"" - Summer moment arrangement with hydrangea and tanacetum, available in S and M sizes.","MONO/DUO bouquets","1150","Hydrangea / tanacetum","MONO/DUO bouquets","https://xoflowers.md/bouquet-a-summer-moment-mono-duo/","200"
